id_geo___ca,pj,total,t_voluntario,t_necesario,t_consecutivo,c_ordinario,c_especial,c_sin_masa,comunidad_provincia,comunidad_autonoma,año,trimestre
819,fisica,59.0,58.0,0.0,1.0,7.0,0.0,52.0,guadalajara,Castilla La Mancha,2024,3
845,fisica,57.0,57.0,0.0,0.0,3.0,0.0,54.0,toledo,Castilla La Mancha,2024,3
908,fisica,1801.0,1796.0,2.0,3.0,230.0,0.0,1571.0,barcelona,Cataluña,2024,3
917,fisica,131.0,131.0,0.0,0.0,5.0,0.0,126.0,girona,Cataluña,2024,3
925,fisica,168.0,168.0,0.0,0.0,4.0,0.0,164.0,lleida,Cataluña,2024,3
943,fisica,201.0,200.0,1.0,0.0,14.0,0.0,187.0,tarragona,Cataluña,2024,3
734,fisica,702.0,702.0,0.0,0.0,84.0,10.0,608.0,valencia,Valencia,2024,3
1106,fisica,82.0,81.0,1.0,0.0,27.0,0.0,55.0,badajoz,Extremadura,2024,3
1110,fisica,68.0,67.0,1.0,0.0,4.0,0.0,64.0,caceres,Extremadura,2024,3
1227,fisica,35.0,35.0,0.0,0.0,7.0,0.0,28.0,lugo,Galicia,2024,3
1232,fisica,17.0,17.0,0.0,0.0,0.0,0.0,17.0,ourense,Galicia,2024,3
1236,fisica,100.0,100.0,0.0,0.0,13.0,1.0,86.0,pontevedra,Galicia,2024,3
1328,fisica,1019.0,1005.0,0.0,14.0,93.0,8.0,918.0,madrid,Madrid,2024,3
1430,fisica,506.0,506.0,0.0,0.0,27.0,3.0,476.0,murcia,Murcia,2024,3
1531,fisica,56.0,56.0,0.0,0.0,6.0,0.0,50.0,navarra,Navarra,2024,3
1601,fisica,43.0,43.0,0.0,0.0,2.0,0.0,41.0,araba alava,Pais Vasco,2024,3
1648,fisica,64.0,64.0,0.0,0.0,9.0,0.0,55.0,bizkaia,Pais Vasco,2024,3
1620,fisica,57.0,57.0,0.0,0.0,5.0,0.0,52.0,gipuzkoa,Pais Vasco,2024,3
1851,fisica,,,,,,,,ceuta,Ceuta,2024,3
1952,fisica,,,,,,,,melilla,Melilla,2024,3
104,empresas,8.0,7.0,1.0,0.0,5.0,0.0,3.0,almeria,Andalucia,2024,3
111,empresas,19.0,19.0,0.0,0.0,9.0,0.0,10.0,cadiz,Andalucia,2024,3
114,empresas,16.0,15.0,1.0,0.0,4.0,0.0,12.0,cordoba,Andalucia,2024,3
118,empresas,13.0,13.0,0.0,0.0,5.0,1.0,7.0,granada,Andalucia,2024,3
121,empresas,9.0,9.0,0.0,0.0,3.0,5.0,1.0,huelva,Andalucia,2024,3
123,empresas,12.0,12.0,0.0,0.0,4.0,4.0,4.0,jaen,Andalucia,2024,3
129,empresas,24.0,22.0,2.0,0.0,8.0,4.0,12.0,malaga,Andalucia,2024,3
141,empresas,54.0,54.0,0.0,0.0,28.0,1.0,25.0,sevilla,Andalucia,2024,3
943,empresas,22.0,22.0,0.0,0.0,12.0,1.0,9.0,aragon,,2024,3
222,empresas,3.0,3.0,0.0,0.0,1.0,1.0,1.0,huesca,Aragon,2024,3
244,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,teruel,Aragon,2024,3
250,empresas,18.0,18.0,0.0,0.0,11.0,0.0,7.0,zaragoza,Aragon,2024,3
333,empresas,27.0,27.0,0.0,0.0,6.0,5.0,16.0,asturias,Asturias,2024,3
407,empresas,24.0,21.0,3.0,0.0,12.0,1.0,11.0,balears illes,Baleares,2024,3
639,empresas,25.0,25.0,0.0,0.0,7.0,10.0,8.0,canarias,,2024,3
538,empresas,10.0,10.0,0.0,0.0,4.0,1.0,5.0,santa cruz de tenerife,Canarias,2024,3
639,empresas,5.0,5.0,0.0,0.0,2.0,1.0,2.0,cantabria,Cantabria,2024,3
705,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,avila,Castilla y Leon,2024,3
709,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,burgos,Castilla y Leon,2024,3
724,empresas,9.0,9.0,0.0,0.0,1.0,5.0,3.0,leon,Castilla y Leon,2024,3
734,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,palencia,Castilla y Leon,2024,3
737,empresas,7.0,7.0,0.0,0.0,1.0,0.0,6.0,salamanca,Castilla y Leon,2024,3
740,empresas,3.0,3.0,0.0,0.0,0.0,3.0,0.0,segovia,Castilla y Leon,2024,3
742,empresas,2.0,2.0,0.0,0.0,2.0,0.0,0.0,soria,Castilla y Leon,2024,3
747,empresas,15.0,15.0,0.0,0.0,5.0,4.0,6.0,valladolid,Castilla y Leon,2024,3
749,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zamora,Castilla y Leon,2024,3
802,empresas,15.0,13.0,2.0,0.0,0.0,0.0,15.0,albacete,Castilla La Mancha,2024,3
813,empresas,5.0,5.0,0.0,0.0,1.0,0.0,4.0,ciudad real,Castilla La Mancha,2024,3
816,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,cuenca,Castilla La Mancha,2024,3
819,empresas,7.0,7.0,0.0,0.0,0.0,1.0,6.0,guadalajara,Castilla La Mancha,2024,3
845,empresas,6.0,6.0,0.0,0.0,1.0,0.0,5.0,toledo,Castilla La Mancha,2024,3
908,empresas,254.0,251.0,3.0,0.0,56.0,17.0,181.0,barcelona,Cataluña,2024,3
917,empresas,25.0,25.0,0.0,0.0,0.0,0.0,25.0,girona,Cataluña,2024,3
925,empresas,7.0,7.0,0.0,0.0,3.0,0.0,4.0,lleida,Cataluña,2024,3
943,empresas,11.0,11.0,0.0,0.0,6.0,1.0,4.0,tarragona,Cataluña,2024,3
734,empresas,112.0,110.0,2.0,0.0,26.0,55.0,31.0,valencia,Valencia,2024,3
1106,empresas,11.0,11.0,0.0,0.0,3.0,5.0,3.0,badajoz,Extremadura,2024,3
1110,empresas,9.0,9.0,0.0,0.0,1.0,0.0,8.0,caceres,Extremadura,2024,3
1227,empresas,9.0,9.0,0.0,0.0,3.0,1.0,5.0,lugo,Galicia,2024,3
1232,empresas,4.0,4.0,0.0,0.0,2.0,0.0,2.0,ourense,Galicia,2024,3
1236,empresas,32.0,32.0,0.0,0.0,14.0,1.0,17.0,pontevedra,Galicia,2024,3
1328,empresas,183.0,181.0,2.0,0.0,57.0,86.0,40.0,madrid,Madrid,2024,3
1430,empresas,46.0,45.0,1.0,0.0,8.0,12.0,26.0,murcia,Murcia,2024,3
1531,empresas,7.0,6.0,1.0,0.0,6.0,0.0,1.0,navarra,Navarra,2024,3
1601,empresas,11.0,11.0,0.0,0.0,5.0,2.0,4.0,araba alava,Pais Vasco,2024,3
1648,empresas,29.0,29.0,0.0,0.0,5.0,13.0,11.0,bizkaia,Pais Vasco,2024,3
1620,empresas,22.0,22.0,0.0,0.0,4.0,4.0,14.0,gipuzkoa,Pais Vasco,2024,3
104,fisica,156.0,156.0,0.0,0.0,25.0,3.0,128.0,almeria,Andalucia,2024,4
111,fisica,238.0,238.0,0.0,0.0,18.0,2.0,218.0,cadiz,Andalucia,2024,4
114,fisica,137.0,137.0,0.0,0.0,19.0,0.0,118.0,cordoba,Andalucia,2024,4
118,fisica,169.0,169.0,0.0,0.0,53.0,2.0,114.0,granada,Andalucia,2024,4
121,fisica,57.0,57.0,0.0,0.0,25.0,0.0,32.0,huelva,Andalucia,2024,4
123,fisica,78.0,78.0,0.0,0.0,48.0,0.0,30.0,jaen,Andalucia,2024,4
129,fisica,334.0,334.0,0.0,0.0,47.0,5.0,282.0,malaga,Andalucia,2024,4
141,fisica,328.0,328.0,0.0,0.0,19.0,3.0,306.0,sevilla,Andalucia,2024,4
943,fisica,186.0,186.0,0.0,0.0,28.0,0.0,158.0,aragon,,2024,4
222,fisica,40.0,40.0,0.0,0.0,6.0,0.0,34.0,huesca,Aragon,2024,4
244,fisica,15.0,15.0,0.0,0.0,1.0,0.0,14.0,teruel,Aragon,2024,4
250,fisica,131.0,131.0,0.0,0.0,21.0,0.0,110.0,zaragoza,Aragon,2024,4
333,fisica,237.0,237.0,0.0,0.0,52.0,0.0,185.0,asturias,Asturias,2024,4
407,fisica,318.0,316.0,0.0,2.0,12.0,0.0,306.0,balears illes,Baleares,2024,4
639,fisica,665.0,665.0,0.0,0.0,33.0,2.0,630.0,canarias,,2024,4
538,fisica,308.0,308.0,0.0,0.0,22.0,2.0,284.0,santa cruz de tenerife,Canarias,2024,4
639,fisica,89.0,89.0,0.0,0.0,12.0,0.0,77.0,cantabria,Cantabria,2024,4
705,fisica,37.0,37.0,0.0,0.0,0.0,0.0,37.0,avila,Castilla y Leon,2024,4
709,fisica,40.0,40.0,0.0,0.0,8.0,0.0,32.0,burgos,Castilla y Leon,2024,4
724,fisica,109.0,109.0,0.0,0.0,18.0,3.0,88.0,leon,Castilla y Leon,2024,4
734,fisica,28.0,28.0,0.0,0.0,0.0,0.0,28.0,palencia,Castilla y Leon,2024,4
737,fisica,62.0,62.0,0.0,0.0,8.0,0.0,54.0,salamanca,Castilla y Leon,2024,4
740,fisica,26.0,26.0,0.0,0.0,3.0,1.0,22.0,segovia,Castilla y Leon,2024,4
742,fisica,11.0,11.0,0.0,0.0,0.0,0.0,11.0,soria,Castilla y Leon,2024,4
747,fisica,77.0,77.0,0.0,0.0,11.0,1.0,65.0,valladolid,Castilla y Leon,2024,4
749,fisica,7.0,7.0,0.0,0.0,0.0,0.0,7.0,zamora,Castilla y Leon,2024,4
802,fisica,100.0,100.0,0.0,0.0,9.0,0.0,91.0,albacete,Castilla La Mancha,2024,4
813,fisica,4.0,4.0,0.0,0.0,2.0,0.0,2.0,ciudad real,Castilla La Mancha,2024,4
816,fisica,25.0,25.0,0.0,0.0,0.0,0.0,25.0,cuenca,Castilla La Mancha,2024,4
819,fisica,17.0,17.0,0.0,0.0,2.0,0.0,15.0,guadalajara,Castilla La Mancha,2024,4
845,fisica,187.0,187.0,0.0,0.0,19.0,4.0,164.0,toledo,Castilla La Mancha,2024,4
908,fisica,2306.0,2304.0,2.0,0.0,369.0,2.0,1935.0,barcelona,Cataluña,2024,4
917,fisica,303.0,303.0,0.0,0.0,28.0,0.0,275.0,girona,Cataluña,2024,4
925,fisica,214.0,214.0,0.0,0.0,16.0,1.0,197.0,lleida,Cataluña,2024,4
943,fisica,298.0,297.0,0.0,1.0,20.0,0.0,278.0,tarragona,Cataluña,2024,4
734,fisica,843.0,842.0,1.0,0.0,111.0,12.0,720.0,valencia,Valencia,2024,4
1106,fisica,127.0,127.0,0.0,0.0,46.0,1.0,80.0,badajoz,Extremadura,2024,4
1110,fisica,37.0,37.0,0.0,0.0,7.0,0.0,30.0,caceres,Extremadura,2024,4
1227,fisica,40.0,40.0,0.0,0.0,13.0,0.0,27.0,lugo,Galicia,2024,4
1232,fisica,36.0,36.0,0.0,0.0,8.0,0.0,28.0,ourense,Galicia,2024,4
1236,fisica,128.0,127.0,1.0,0.0,16.0,0.0,112.0,pontevedra,Galicia,2024,4
1328,fisica,2007.0,2005.0,1.0,1.0,136.0,30.0,1841.0,madrid,Madrid,2024,4
1430,fisica,661.0,660.0,1.0,0.0,49.0,3.0,609.0,murcia,Murcia,2024,4
1531,fisica,96.0,96.0,0.0,0.0,7.0,0.0,89.0,navarra,Navarra,2024,4
1601,fisica,48.0,48.0,0.0,0.0,5.0,0.0,43.0,araba alava,Pais Vasco,2024,4
1648,fisica,139.0,139.0,0.0,0.0,7.0,0.0,132.0,bizkaia,Pais Vasco,2024,4
1620,fisica,84.0,84.0,0.0,0.0,9.0,0.0,75.0,gipuzkoa,Pais Vasco,2024,4
1851,fisica,9.0,9.0,0.0,0.0,0.0,0.0,9.0,ceuta,Ceuta,2024,4
1952,fisica,9.0,9.0,0.0,0.0,1.0,0.0,8.0,melilla,Melilla,2024,4
104,empresas,10.0,10.0,0.0,0.0,3.0,3.0,4.0,almeria,Andalucia,2024,4
111,empresas,25.0,24.0,1.0,0.0,13.0,2.0,10.0,cadiz,Andalucia,2024,4
114,empresas,12.0,12.0,0.0,0.0,3.0,0.0,9.0,cordoba,Andalucia,2024,4
118,empresas,10.0,10.0,0.0,0.0,4.0,3.0,3.0,granada,Andalucia,2024,4
121,empresas,4.0,4.0,0.0,0.0,1.0,1.0,2.0,huelva,Andalucia,2024,4
123,empresas,8.0,8.0,0.0,0.0,5.0,1.0,2.0,jaen,Andalucia,2024,4
129,empresas,41.0,37.0,4.0,0.0,15.0,3.0,23.0,malaga,Andalucia,2024,4
141,empresas,56.0,56.0,0.0,0.0,14.0,3.0,39.0,sevilla,Andalucia,2024,4
943,empresas,24.0,24.0,0.0,0.0,9.0,1.0,14.0,aragon,,2024,4
222,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,huesca,Aragon,2024,4
244,empresas,4.0,4.0,0.0,0.0,3.0,0.0,1.0,teruel,Aragon,2024,4
250,empresas,19.0,19.0,0.0,0.0,6.0,1.0,12.0,zaragoza,Aragon,2024,4
333,empresas,23.0,22.0,1.0,0.0,4.0,4.0,15.0,asturias,Asturias,2024,4
407,empresas,9.0,8.0,1.0,0.0,4.0,0.0,5.0,balears illes,Baleares,2024,4
639,empresas,40.0,39.0,1.0,0.0,16.0,9.0,15.0,canarias,,2024,4
538,empresas,17.0,17.0,0.0,0.0,7.0,0.0,10.0,santa cruz de tenerife,Canarias,2024,4
639,empresas,12.0,11.0,1.0,0.0,3.0,7.0,2.0,cantabria,Cantabria,2024,4
705,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,avila,Castilla y Leon,2024,4
709,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,burgos,Castilla y Leon,2024,4
724,empresas,7.0,7.0,0.0,0.0,4.0,3.0,0.0,leon,Castilla y Leon,2024,4
734,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,palencia,Castilla y Leon,2024,4
737,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,salamanca,Castilla y Leon,2024,4
740,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,segovia,Castilla y Leon,2024,4
742,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,soria,Castilla y Leon,2024,4
747,empresas,6.0,6.0,0.0,0.0,0.0,1.0,5.0,valladolid,Castilla y Leon,2024,4
749,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,zamora,Castilla y Leon,2024,4
802,empresas,9.0,9.0,0.0,0.0,3.0,0.0,6.0,albacete,Castilla La Mancha,2024,4
813,empresas,8.0,8.0,0.0,0.0,2.0,0.0,6.0,ciudad real,Castilla La Mancha,2024,4
816,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,cuenca,Castilla La Mancha,2024,4
819,empresas,3.0,3.0,0.0,0.0,0.0,0.0,3.0,guadalajara,Castilla La Mancha,2024,4
845,empresas,12.0,12.0,0.0,0.0,7.0,2.0,3.0,toledo,Castilla La Mancha,2024,4
908,empresas,308.0,305.0,3.0,0.0,92.0,19.0,197.0,barcelona,Cataluña,2024,4
917,empresas,16.0,14.0,2.0,0.0,3.0,1.0,12.0,girona,Cataluña,2024,4
925,empresas,12.0,12.0,0.0,0.0,3.0,0.0,9.0,lleida,Cataluña,2024,4
943,empresas,15.0,14.0,1.0,0.0,2.0,2.0,11.0,tarragona,Cataluña,2024,4
734,empresas,91.0,90.0,1.0,0.0,18.0,48.0,25.0,valencia,Valencia,2024,4
1106,empresas,10.0,10.0,0.0,0.0,4.0,2.0,4.0,badajoz,Extremadura,2024,4
1110,empresas,9.0,7.0,2.0,0.0,5.0,0.0,4.0,caceres,Extremadura,2024,4
1227,empresas,8.0,8.0,0.0,0.0,3.0,0.0,5.0,lugo,Galicia,2024,4
1232,empresas,2.0,2.0,0.0,0.0,2.0,0.0,0.0,ourense,Galicia,2024,4
1236,empresas,21.0,20.0,1.0,0.0,13.0,0.0,8.0,pontevedra,Galicia,2024,4
1328,empresas,356.0,340.0,16.0,0.0,89.0,156.0,111.0,madrid,Madrid,2024,4
1430,empresas,46.0,45.0,1.0,0.0,12.0,13.0,21.0,murcia,Murcia,2024,4
1531,empresas,11.0,11.0,0.0,0.0,5.0,1.0,5.0,navarra,Navarra,2024,4
1601,empresas,15.0,15.0,0.0,0.0,5.0,4.0,6.0,araba alava,Pais Vasco,2024,4
1648,empresas,34.0,33.0,1.0,0.0,12.0,7.0,15.0,bizkaia,Pais Vasco,2024,4
1620,empresas,19.0,19.0,0.0,0.0,5.0,10.0,4.0,gipuzkoa,Pais Vasco,2024,4
104,fisica,259.0,259.0,0.0,0.0,20.0,6.0,233.0,almeria,Andalucia,2025,1
111,fisica,338.0,338.0,0.0,0.0,50.0,0.0,288.0,cadiz,Andalucia,2025,1
114,fisica,111.0,111.0,0.0,0.0,12.0,0.0,99.0,cordoba,Andalucia,2025,1
118,fisica,201.0,201.0,0.0,0.0,61.0,7.0,133.0,granada,Andalucia,2025,1
121,fisica,119.0,119.0,0.0,0.0,34.0,0.0,85.0,huelva,Andalucia,2025,1
123,fisica,36.0,36.0,0.0,0.0,17.0,0.0,19.0,jaen,Andalucia,2025,1
129,fisica,383.0,383.0,0.0,0.0,53.0,6.0,324.0,malaga,Andalucia,2025,1
141,fisica,498.0,497.0,1.0,0.0,24.0,0.0,474.0,sevilla,Andalucia,2025,1
943,fisica,204.0,204.0,0.0,0.0,20.0,1.0,183.0,aragon,,2025,1
222,fisica,62.0,62.0,0.0,0.0,6.0,1.0,55.0,huesca,Aragon,2025,1
244,fisica,15.0,15.0,0.0,0.0,0.0,0.0,15.0,teruel,Aragon,2025,1
250,fisica,127.0,127.0,0.0,0.0,14.0,0.0,113.0,zaragoza,Aragon,2025,1
333,fisica,212.0,212.0,0.0,0.0,49.0,0.0,163.0,asturias,Asturias,2025,1
407,fisica,306.0,304.0,0.0,2.0,17.0,0.0,289.0,balears illes,Baleares,2025,1
639,fisica,607.0,607.0,0.0,0.0,80.0,5.0,522.0,canarias,,2025,1
538,fisica,316.0,316.0,0.0,0.0,44.0,4.0,268.0,santa cruz de tenerife,Canarias,2025,1
639,fisica,82.0,82.0,0.0,0.0,7.0,0.0,75.0,cantabria,Cantabria,2025,1
705,fisica,23.0,23.0,0.0,0.0,0.0,0.0,23.0,avila,Castilla y Leon,2025,1
709,fisica,30.0,30.0,0.0,0.0,6.0,0.0,24.0,burgos,Castilla y Leon,2025,1
724,fisica,104.0,103.0,1.0,0.0,16.0,2.0,86.0,leon,Castilla y Leon,2025,1
734,fisica,31.0,31.0,0.0,0.0,0.0,0.0,31.0,palencia,Castilla y Leon,2025,1
737,fisica,70.0,70.0,0.0,0.0,3.0,0.0,67.0,salamanca,Castilla y Leon,2025,1
740,fisica,21.0,20.0,0.0,1.0,7.0,0.0,14.0,segovia,Castilla y Leon,2025,1
742,fisica,18.0,18.0,0.0,0.0,4.0,0.0,14.0,soria,Castilla y Leon,2025,1
747,fisica,218.0,218.0,0.0,0.0,38.0,4.0,176.0,valladolid,Castilla y Leon,2025,1
749,fisica,20.0,20.0,0.0,0.0,0.0,0.0,20.0,zamora,Castilla y Leon,2025,1
802,fisica,95.0,95.0,0.0,0.0,0.0,0.0,95.0,albacete,Castilla La Mancha,2025,1
813,fisica,4.0,4.0,0.0,0.0,0.0,0.0,4.0,ciudad real,Castilla La Mancha,2025,1
816,fisica,14.0,14.0,0.0,0.0,0.0,0.0,14.0,cuenca,Castilla La Mancha,2025,1
819,fisica,75.0,75.0,0.0,0.0,15.0,1.0,59.0,guadalajara,Castilla La Mancha,2025,1
845,fisica,106.0,106.0,0.0,0.0,4.0,4.0,98.0,toledo,Castilla La Mancha,2025,1
908,fisica,2801.0,2800.0,1.0,0.0,413.0,1.0,2387.0,barcelona,Cataluña,2025,1
917,fisica,205.0,205.0,0.0,0.0,10.0,0.0,195.0,girona,Cataluña,2025,1
925,fisica,225.0,225.0,0.0,0.0,22.0,0.0,203.0,lleida,Cataluña,2025,1
943,fisica,319.0,319.0,0.0,0.0,21.0,0.0,298.0,tarragona,Cataluña,2025,1
734,fisica,777.0,777.0,0.0,0.0,88.0,12.0,677.0,valencia,Valencia,2025,1
1106,fisica,107.0,107.0,0.0,0.0,37.0,0.0,70.0,badajoz,Extremadura,2025,1
1110,fisica,72.0,72.0,0.0,0.0,11.0,0.0,61.0,caceres,Extremadura,2025,1
1227,fisica,79.0,79.0,0.0,0.0,8.0,0.0,71.0,lugo,Galicia,2025,1
1232,fisica,22.0,22.0,0.0,0.0,1.0,0.0,21.0,ourense,Galicia,2025,1
1236,fisica,154.0,154.0,0.0,0.0,41.0,0.0,113.0,pontevedra,Galicia,2025,1
1328,fisica,2361.0,2360.0,1.0,0.0,226.0,27.0,2108.0,madrid,Madrid,2025,1
1430,fisica,791.0,791.0,0.0,0.0,66.0,5.0,720.0,murcia,Murcia,2025,1
1531,fisica,170.0,170.0,0.0,0.0,19.0,0.0,151.0,navarra,Navarra,2025,1
1601,fisica,63.0,63.0,0.0,0.0,7.0,0.0,56.0,araba alava,Pais Vasco,2025,1
1648,fisica,178.0,178.0,0.0,0.0,12.0,0.0,166.0,bizkaia,Pais Vasco,2025,1
1620,fisica,86.0,86.0,0.0,0.0,6.0,1.0,79.0,gipuzkoa,Pais Vasco,2025,1
1851,fisica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ceuta,Ceuta,2025,1
1952,fisica,10.0,10.0,0.0,0.0,8.0,0.0,2.0,melilla,Melilla,2025,1
104,empresas,17.0,13.0,4.0,0.0,7.0,6.0,4.0,almeria,Andalucia,2025,1
111,empresas,18.0,18.0,0.0,0.0,9.0,1.0,8.0,cadiz,Andalucia,2025,1
114,empresas,6.0,6.0,0.0,0.0,1.0,0.0,5.0,cordoba,Andalucia,2025,1
118,empresas,21.0,19.0,2.0,0.0,9.0,5.0,7.0,granada,Andalucia,2025,1
121,empresas,6.0,6.0,0.0,0.0,4.0,0.0,2.0,huelva,Andalucia,2025,1
123,empresas,5.0,5.0,0.0,0.0,2.0,2.0,1.0,jaen,Andalucia,2025,1
129,empresas,42.0,42.0,0.0,0.0,12.0,2.0,28.0,malaga,Andalucia,2025,1
141,empresas,63.0,59.0,4.0,0.0,20.0,4.0,39.0,sevilla,Andalucia,2025,1
943,empresas,27.0,27.0,0.0,0.0,13.0,2.0,12.0,aragon,,2025,1
222,empresas,6.0,6.0,0.0,0.0,3.0,1.0,2.0,huesca,Aragon,2025,1
244,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,teruel,Aragon,2025,1
250,empresas,20.0,20.0,0.0,0.0,9.0,1.0,10.0,zaragoza,Aragon,2025,1
333,empresas,31.0,31.0,0.0,0.0,9.0,7.0,15.0,asturias,Asturias,2025,1
407,empresas,39.0,36.0,3.0,0.0,25.0,1.0,13.0,balears illes,Baleares,2025,1
639,empresas,28.0,28.0,0.0,0.0,6.0,12.0,10.0,canarias,,2025,1
538,empresas,12.0,12.0,0.0,0.0,4.0,4.0,4.0,santa cruz de tenerife,Canarias,2025,1
639,empresas,10.0,9.0,1.0,0.0,4.0,4.0,2.0,cantabria,Cantabria,2025,1
705,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,avila,Castilla y Leon,2025,1
709,empresas,5.0,5.0,0.0,0.0,1.0,0.0,4.0,burgos,Castilla y Leon,2025,1
724,empresas,3.0,2.0,1.0,0.0,1.0,2.0,0.0,leon,Castilla y Leon,2025,1
734,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,palencia,Castilla y Leon,2025,1
737,empresas,6.0,6.0,0.0,0.0,2.0,0.0,4.0,salamanca,Castilla y Leon,2025,1
740,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,segovia,Castilla y Leon,2025,1
742,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,soria,Castilla y Leon,2025,1
747,empresas,10.0,10.0,0.0,0.0,1.0,5.0,4.0,valladolid,Castilla y Leon,2025,1
749,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,zamora,Castilla y Leon,2025,1
802,empresas,12.0,12.0,0.0,0.0,3.0,0.0,9.0,albacete,Castilla La Mancha,2025,1
813,empresas,19.0,19.0,0.0,0.0,2.0,0.0,17.0,ciudad real,Castilla La Mancha,2025,1
816,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,cuenca,Castilla La Mancha,2025,1
819,empresas,5.0,5.0,0.0,0.0,2.0,1.0,2.0,guadalajara,Castilla La Mancha,2025,1
845,empresas,6.0,6.0,0.0,0.0,1.0,1.0,4.0,toledo,Castilla La Mancha,2025,1
908,empresas,386.0,378.0,8.0,0.0,101.0,20.0,265.0,barcelona,Cataluña,2025,1
917,empresas,15.0,15.0,0.0,0.0,0.0,1.0,14.0,girona,Cataluña,2025,1
925,empresas,16.0,16.0,0.0,0.0,5.0,1.0,10.0,lleida,Cataluña,2025,1
943,empresas,33.0,32.0,1.0,0.0,11.0,3.0,19.0,tarragona,Cataluña,2025,1
734,empresas,84.0,81.0,3.0,0.0,24.0,43.0,17.0,valencia,Valencia,2025,1
1106,empresas,22.0,22.0,0.0,0.0,8.0,5.0,9.0,badajoz,Extremadura,2025,1
1110,empresas,3.0,3.0,0.0,0.0,0.0,0.0,3.0,caceres,Extremadura,2025,1
1227,empresas,14.0,14.0,0.0,0.0,9.0,0.0,5.0,lugo,Galicia,2025,1
1232,empresas,4.0,4.0,0.0,0.0,2.0,0.0,2.0,ourense,Galicia,2025,1
1236,empresas,15.0,15.0,0.0,0.0,6.0,0.0,9.0,pontevedra,Galicia,2025,1
1328,empresas,375.0,373.0,2.0,0.0,69.0,182.0,124.0,madrid,Madrid,2025,1
1430,empresas,63.0,62.0,1.0,0.0,22.0,10.0,31.0,murcia,Murcia,2025,1
1531,empresas,17.0,15.0,2.0,0.0,9.0,0.0,8.0,navarra,Navarra,2025,1
1601,empresas,13.0,13.0,0.0,0.0,4.0,2.0,7.0,araba alava,Pais Vasco,2025,1
1648,empresas,49.0,49.0,0.0,0.0,17.0,20.0,12.0,bizkaia,Pais Vasco,2025,1
1620,empresas,20.0,19.0,1.0,0.0,6.0,4.0,10.0,gipuzkoa,Pais Vasco,2025,1
1851,fisica,2.0,2.0,0.0,0.0,0.0,0.0,2.0,ceuta,Ceuta,2025,2
1952,fisica,17.0,17.0,0.0,0.0,4.0,0.0,13.0,melilla,Melilla,2025,2
104,fisica,190.0,190.0,0.0,0.0,21.0,9.0,160.0,almeria,Andalucia,2025,2
111,fisica,282.0,282.0,0.0,0.0,15.0,0.0,267.0,cadiz,Andalucia,2025,2
114,fisica,94.0,94.0,0.0,0.0,14.0,0.0,80.0,cordoba,Andalucia,2025,2
118,fisica,159.0,159.0,0.0,0.0,44.0,6.0,109.0,granada,Andalucia,2025,2
121,fisica,54.0,54.0,0.0,0.0,12.0,0.0,42.0,huelva,Andalucia,2025,2
123,fisica,11.0,11.0,0.0,0.0,7.0,0.0,4.0,jaen,Andalucia,2025,2
129,fisica,186.0,186.0,0.0,0.0,19.0,7.0,160.0,malaga,Andalucia,2025,2
141,fisica,435.0,435.0,0.0,0.0,46.0,6.0,383.0,sevilla,Andalucia,2025,2
943,fisica,159.0,159.0,0.0,0.0,23.0,1.0,135.0,aragon,,2025,2
222,fisica,40.0,40.0,0.0,0.0,4.0,1.0,35.0,huesca,Aragon,2025,2
244,fisica,19.0,19.0,0.0,0.0,3.0,0.0,16.0,teruel,Aragon,2025,2
250,fisica,100.0,100.0,0.0,0.0,16.0,0.0,84.0,zaragoza,Aragon,2025,2
333,fisica,189.0,189.0,0.0,0.0,34.0,2.0,153.0,asturias,Asturias,2025,2
407,fisica,452.0,452.0,0.0,0.0,22.0,0.0,430.0,balears illes,Baleares,2025,2
639,fisica,793.0,793.0,0.0,0.0,83.0,4.0,706.0,canarias,,2025,2
