sexo,comunidad_autonoma,edad,periodo,tasa_paro,año,trimestre
Mujeres,Cantabria,De 55 y más años,2023T4,8.21,2023,4
Mujeres,Cantabria,De 55 y más años,2023T3,10.63,2023,3
Mujeres,Cantabria,De 55 y más años,2023T2,8.48,2023,2
Mujeres,Cantabria,De 55 y más años,2023T1,11.67,2023,1
Mujeres,Cantabria,De 55 y más años,2022T4,12.2,2022,4
Mujeres,Cantabria,De 55 y más años,2022T3,7.83,2022,3
Mujeres,Cantabria,De 55 y más años,2022T2,5.93,2022,2
Mujeres,Cantabria,De 55 y más años,2022T1,8.21,2022,1
Mujeres,Cantabria,De 55 y más años,2021T4,8.79,2021,4
Mujeres,Cantabria,De 55 y más años,2021T3,13.74,2021,3
Mujeres,Cantabria,De 55 y más años,2021T2,8.23,2021,2
Mujeres,Cantabria,De 55 y más años,2021T1,9.14,2021,1
Mujeres,Castilla y Leon,Todos,2025T2,9.56,2025,2
Mujeres,Castilla y Leon,Todos,2025T1,9.75,2025,1
Mujeres,Castilla y Leon,Todos,2024T4,9.93,2024,4
Mujeres,Castilla y Leon,Todos,2024T3,11.2,2024,3
Mujeres,Castilla y Leon,Todos,2024T2,11.66,2024,2
Mujeres,Castilla y Leon,Todos,2024T1,12.37,2024,1
Mujeres,Castilla y Leon,Todos,2023T4,11.62,2023,4
Mujeres,Castilla y Leon,Todos,2023T3,11.41,2023,3
Mujeres,Castilla y Leon,Todos,2023T2,10.7,2023,2
Mujeres,Castilla y Leon,Todos,2023T1,12.61,2023,1
Mujeres,Castilla y Leon,Todos,2022T4,10.06,2022,4
Mujeres,Castilla y Leon,Todos,2022T3,11.0,2022,3
Mujeres,Castilla y Leon,Todos,2022T2,11.64,2022,2
Mujeres,Castilla y Leon,Todos,2022T1,13.09,2022,1
Mujeres,Castilla y Leon,Todos,2021T4,12.13,2021,4
Mujeres,Castilla y Leon,Todos,2021T3,12.58,2021,3
Mujeres,Castilla y Leon,Todos,2021T2,15.55,2021,2
Mujeres,Castilla y Leon,Todos,2021T1,15.18,2021,1
Mujeres,Castilla y Leon,Menores25,2025T2,25.47,2025,2
Mujeres,Castilla y Leon,Menores25,2025T1,29.92,2025,1
Mujeres,Castilla y Leon,Menores25,2024T4,31.76,2024,4
Mujeres,Castilla y Leon,Menores25,2024T3,29.35,2024,3
Mujeres,Castilla y Leon,Menores25,2024T2,35.04,2024,2
Mujeres,Castilla y Leon,Menores25,2024T1,36.56,2024,1
Mujeres,Castilla y Leon,Menores25,2023T4,36.63,2023,4
Mujeres,Castilla y Leon,Menores25,2023T3,23.98,2023,3
Mujeres,Castilla y Leon,Menores25,2023T2,28.41,2023,2
Mujeres,Castilla y Leon,Menores25,2023T1,37.18,2023,1
Mujeres,Castilla y Leon,Menores25,2022T4,18.24,2022,4
Mujeres,Castilla y Leon,Menores25,2022T3,24.8,2022,3
Mujeres,Castilla y Leon,Menores25,2022T2,35.52,2022,2
Mujeres,Castilla y Leon,Menores25,2022T1,33.68,2022,1
Mujeres,Castilla y Leon,Menores25,2021T4,27.44,2021,4
Mujeres,Castilla y Leon,Menores25,2021T3,26.94,2021,3
Mujeres,Castilla y Leon,Menores25,2021T2,36.4,2021,2
Mujeres,Castilla y Leon,Menores25,2021T1,40.18,2021,1
Mujeres,Castilla y Leon,25 y más años,2025T2,8.62,2025,2
Mujeres,Castilla y Leon,25 y más años,2025T1,8.7,2025,1
Mujeres,Castilla y Leon,25 y más años,2024T4,8.72,2024,4
Mujeres,Castilla y Leon,25 y más años,2024T3,9.8,2024,3
Mujeres,Castilla y Leon,25 y más años,2024T2,10.39,2024,2
Mujeres,Castilla y Leon,25 y más años,2024T1,11.07,2024,1
Mujeres,Castilla y Leon,25 y más años,2023T4,10.38,2023,4
Mujeres,Castilla y Leon,25 y más años,2023T3,10.61,2023,3
Mujeres,Castilla y Leon,25 y más años,2023T2,9.79,2023,2
Mujeres,Castilla y Leon,25 y más años,2023T1,11.32,2023,1
Mujeres,Castilla y Leon,25 y más años,2022T4,9.66,2022,4
Mujeres,Castilla y Leon,25 y más años,2022T3,10.2,2022,3
Mujeres,Castilla y Leon,25 y más años,2022T2,10.25,2022,2
Mujeres,Castilla y Leon,25 y más años,2022T1,12.02,2022,1
Mujeres,Castilla y Leon,25 y más años,2021T4,11.3,2021,4
Mujeres,Castilla y Leon,25 y más años,2021T3,11.78,2021,3
Mujeres,Castilla y Leon,25 y más años,2021T2,14.51,2021,2
Mujeres,Castilla y Leon,25 y más años,2021T1,14.01,2021,1
Mujeres,Castilla y Leon,De 16 a 19 años,2025T2,44.77,2025,2
Mujeres,Castilla y Leon,De 16 a 19 años,2025T1,39.9,2025,1
Mujeres,Castilla y Leon,De 16 a 19 años,2024T4,44.28,2024,4
Mujeres,Castilla y Leon,De 16 a 19 años,2024T3,44.15,2024,3
Mujeres,Castilla y Leon,De 16 a 19 años,2024T2,54.55,2024,2
Mujeres,Castilla y Leon,De 16 a 19 años,2024T1,38.57,2024,1
Mujeres,Castilla y Leon,De 16 a 19 años,2023T4,38.91,2023,4
Mujeres,Castilla y Leon,De 16 a 19 años,2023T3,31.79,2023,3
Mujeres,Castilla y Leon,De 16 a 19 años,2023T2,18.71,2023,2
Mujeres,Castilla y Leon,De 16 a 19 años,2023T1,43.16,2023,1
Mujeres,Castilla y Leon,De 16 a 19 años,2022T4,19.25,2022,4
Mujeres,Castilla y Leon,De 16 a 19 años,2022T3,53.09,2022,3
Mujeres,Castilla y Leon,De 16 a 19 años,2022T2,55.27,2022,2
Mujeres,Castilla y Leon,De 16 a 19 años,2022T1,57.67,2022,1
Mujeres,Castilla y Leon,De 16 a 19 años,2021T4,60.81,2021,4
Mujeres,Castilla y Leon,De 16 a 19 años,2021T3,47.34,2021,3
Mujeres,Castilla y Leon,De 16 a 19 años,2021T2,67.58,2021,2
Mujeres,Castilla y Leon,De 16 a 19 años,2021T1,76.42,2021,1
Mujeres,Castilla y Leon,De 20 a 24 años,2025T2,21.99,2025,2
Mujeres,Castilla y Leon,De 20 a 24 años,2025T1,28.21,2025,1
Mujeres,Castilla y Leon,De 20 a 24 años,2024T4,29.59,2024,4
Mujeres,Castilla y Leon,De 20 a 24 años,2024T3,25.39,2024,3
Mujeres,Castilla y Leon,De 20 a 24 años,2024T2,31.19,2024,2
Mujeres,Castilla y Leon,De 20 a 24 años,2024T1,36.11,2024,1
Mujeres,Castilla y Leon,De 20 a 24 años,2023T4,36.38,2023,4
Mujeres,Castilla y Leon,De 20 a 24 años,2023T3,22.51,2023,3
Mujeres,Castilla y Leon,De 20 a 24 años,2023T2,30.01,2023,2
Mujeres,Castilla y Leon,De 20 a 24 años,2023T1,35.7,2023,1
Mujeres,Castilla y Leon,De 20 a 24 años,2022T4,18.07,2022,4
Mujeres,Castilla y Leon,De 20 a 24 años,2022T3,18.24,2022,3
Mujeres,Castilla y Leon,De 20 a 24 años,2022T2,31.27,2022,2
Mujeres,Castilla y Leon,De 20 a 24 años,2022T1,29.81,2022,1
Mujeres,Castilla y Leon,De 20 a 24 años,2021T4,22.99,2021,4
Mujeres,Castilla y Leon,De 20 a 24 años,2021T3,23.41,2021,3
Mujeres,Castilla y Leon,De 20 a 24 años,2021T2,31.35,2021,2
Mujeres,Castilla y Leon,De 20 a 24 años,2021T1,36.63,2021,1
Mujeres,Castilla y Leon,25a54,2025T2,8.76,2025,2
Mujeres,Castilla y Leon,25a54,2025T1,8.74,2025,1
Mujeres,Castilla y Leon,25a54,2024T4,8.82,2024,4
Mujeres,Castilla y Leon,25a54,2024T3,9.44,2024,3
Mujeres,Castilla y Leon,25a54,2024T2,10.19,2024,2
Mujeres,Castilla y Leon,25a54,2024T1,10.86,2024,1
Mujeres,Castilla y Leon,25a54,2023T4,10.66,2023,4
Mujeres,Castilla y Leon,25a54,2023T3,11.29,2023,3
Mujeres,Castilla y Leon,25a54,2023T2,10.36,2023,2
Mujeres,Castilla y Leon,25a54,2023T1,11.7,2023,1
Mujeres,Castilla y Leon,25a54,2022T4,9.76,2022,4
Mujeres,Castilla y Leon,25a54,2022T3,10.38,2022,3
Mujeres,Castilla y Leon,25a54,2022T2,10.3,2022,2
Mujeres,Castilla y Leon,25a54,2022T1,11.57,2022,1
Mujeres,Castilla y Leon,25a54,2021T4,10.96,2021,4
Mujeres,Castilla y Leon,25a54,2021T3,11.7,2021,3
Mujeres,Castilla y Leon,25a54,2021T2,14.8,2021,2
Mujeres,Castilla y Leon,25a54,2021T1,14.45,2021,1
Mujeres,Castilla y Leon,De 55 y más años,2025T2,8.24,2025,2
Mujeres,Castilla y Leon,De 55 y más años,2025T1,8.6,2025,1
Mujeres,Castilla y Leon,De 55 y más años,2024T4,8.46,2024,4
Mujeres,Castilla y Leon,De 55 y más años,2024T3,10.74,2024,3
Mujeres,Castilla y Leon,De 55 y más años,2024T2,10.88,2024,2
Mujeres,Castilla y Leon,De 55 y más años,2024T1,11.64,2024,1
Mujeres,Castilla y Leon,De 55 y más años,2023T4,9.58,2023,4
Mujeres,Castilla y Leon,De 55 y más años,2023T3,8.76,2023,3
Mujeres,Castilla y Leon,De 55 y más años,2023T2,8.19,2023,2
Mujeres,Castilla y Leon,De 55 y más años,2023T1,10.19,2023,1
Mujeres,Castilla y Leon,De 55 y más años,2022T4,9.4,2022,4
Mujeres,Castilla y Leon,De 55 y más años,2022T3,9.69,2022,3
Mujeres,Castilla y Leon,De 55 y más años,2022T2,10.1,2022,2
Mujeres,Castilla y Leon,De 55 y más años,2022T1,13.39,2022,1
Mujeres,Castilla y Leon,De 55 y más años,2021T4,12.34,2021,4
Mujeres,Castilla y Leon,De 55 y más años,2021T3,12.04,2021,3
Mujeres,Castilla y Leon,De 55 y más años,2021T2,13.53,2021,2
Mujeres,Castilla y Leon,De 55 y más años,2021T1,12.5,2021,1
Mujeres,Castilla La Mancha,Todos,2025T2,16.93,2025,2
Mujeres,Castilla La Mancha,Todos,2025T1,17.04,2025,1
Mujeres,Castilla La Mancha,Todos,2024T4,15.62,2024,4
Mujeres,Castilla La Mancha,Todos,2024T3,16.85,2024,3
Mujeres,Castilla La Mancha,Todos,2024T2,17.74,2024,2
Mujeres,Castilla La Mancha,Todos,2024T1,19.86,2024,1
Mujeres,Castilla La Mancha,Todos,2023T4,15.94,2023,4
Mujeres,Castilla La Mancha,Todos,2023T3,15.49,2023,3
Mujeres,Castilla La Mancha,Todos,2023T2,16.26,2023,2
Mujeres,Castilla La Mancha,Todos,2023T1,20.25,2023,1
Mujeres,Castilla La Mancha,Todos,2022T4,18.86,2022,4
Mujeres,Castilla La Mancha,Todos,2022T3,20.25,2022,3
Mujeres,Castilla La Mancha,Todos,2022T2,18.92,2022,2
Mujeres,Castilla La Mancha,Todos,2022T1,18.46,2022,1
Mujeres,Castilla La Mancha,Todos,2021T4,18.27,2021,4
Mujeres,Castilla La Mancha,Todos,2021T3,19.52,2021,3
Mujeres,Castilla La Mancha,Todos,2021T2,21.71,2021,2
Mujeres,Castilla La Mancha,Todos,2021T1,23.81,2021,1
Mujeres,Castilla La Mancha,Menores25,2025T2,28.84,2025,2
Mujeres,Castilla La Mancha,Menores25,2025T1,28.92,2025,1
Mujeres,Castilla La Mancha,Menores25,2024T4,29.92,2024,4
Mujeres,Castilla La Mancha,Menores25,2024T3,40.09,2024,3
Mujeres,Castilla La Mancha,Menores25,2024T2,30.18,2024,2
Mujeres,Castilla La Mancha,Menores25,2024T1,43.44,2024,1
Mujeres,Castilla La Mancha,Menores25,2023T4,23.24,2023,4
Mujeres,Castilla La Mancha,Menores25,2023T3,34.29,2023,3
Mujeres,Castilla La Mancha,Menores25,2023T2,30.88,2023,2
Mujeres,Castilla La Mancha,Menores25,2023T1,35.63,2023,1
Mujeres,Castilla La Mancha,Menores25,2022T4,37.66,2022,4
Mujeres,Castilla La Mancha,Menores25,2022T3,40.12,2022,3
Mujeres,Castilla La Mancha,Menores25,2022T2,45.88,2022,2
Mujeres,Castilla La Mancha,Menores25,2022T1,39.98,2022,1
Mujeres,Castilla La Mancha,Menores25,2021T4,32.19,2021,4
Mujeres,Castilla La Mancha,Menores25,2021T3,45.4,2021,3
Mujeres,Castilla La Mancha,Menores25,2021T2,44.69,2021,2
Mujeres,Castilla La Mancha,Menores25,2021T1,45.42,2021,1
Mujeres,Castilla La Mancha,25 y más años,2025T2,15.92,2025,2
Mujeres,Castilla La Mancha,25 y más años,2025T1,16.17,2025,1
Mujeres,Castilla La Mancha,25 y más años,2024T4,14.5,2024,4
Mujeres,Castilla La Mancha,25 y más años,2024T3,14.75,2024,3
Mujeres,Castilla La Mancha,25 y más años,2024T2,16.77,2024,2
Mujeres,Castilla La Mancha,25 y más años,2024T1,18.23,2024,1
Mujeres,Castilla La Mancha,25 y más años,2023T4,15.45,2023,4
Mujeres,Castilla La Mancha,25 y más años,2023T3,14.04,2023,3
Mujeres,Castilla La Mancha,25 y más años,2023T2,15.15,2023,2
Mujeres,Castilla La Mancha,25 y más años,2023T1,19.07,2023,1
Mujeres,Castilla La Mancha,25 y más años,2022T4,17.5,2022,4
Mujeres,Castilla La Mancha,25 y más años,2022T3,18.72,2022,3
Mujeres,Castilla La Mancha,25 y más años,2022T2,17.17,2022,2
Mujeres,Castilla La Mancha,25 y más años,2022T1,17.05,2022,1
Mujeres,Castilla La Mancha,25 y más años,2021T4,17.38,2021,4
Mujeres,Castilla La Mancha,25 y más años,2021T3,17.38,2021,3
Mujeres,Castilla La Mancha,25 y más años,2021T2,20.21,2021,2
Mujeres,Castilla La Mancha,25 y más años,2021T1,22.39,2021,1
Mujeres,Castilla La Mancha,De 16 a 19 años,2025T2,27.57,2025,2
Mujeres,Castilla La Mancha,De 16 a 19 años,2025T1,53.25,2025,1
Mujeres,Castilla La Mancha,De 16 a 19 años,2024T4,45.74,2024,4
Mujeres,Castilla La Mancha,De 16 a 19 años,2024T3,40.98,2024,3
Mujeres,Castilla La Mancha,De 16 a 19 años,2024T2,48.06,2024,2
Mujeres,Castilla La Mancha,De 16 a 19 años,2024T1,74.83,2024,1
Mujeres,Castilla La Mancha,De 16 a 19 años,2023T4,48.32,2023,4
Mujeres,Castilla La Mancha,De 16 a 19 años,2023T3,51.82,2023,3
Mujeres,Castilla La Mancha,De 16 a 19 años,2023T2,34.5,2023,2
Mujeres,Castilla La Mancha,De 16 a 19 años,2023T1,44.86,2023,1
Mujeres,Castilla La Mancha,De 16 a 19 años,2022T4,45.65,2022,4
Mujeres,Castilla La Mancha,De 16 a 19 años,2022T3,52.29,2022,3
Mujeres,Castilla La Mancha,De 16 a 19 años,2022T2,51.58,2022,2
Mujeres,Castilla La Mancha,De 16 a 19 años,2022T1,42.06,2022,1
Mujeres,Castilla La Mancha,De 16 a 19 años,2021T4,30.97,2021,4
Mujeres,Castilla La Mancha,De 16 a 19 años,2021T3,44.33,2021,3
Mujeres,Castilla La Mancha,De 16 a 19 años,2021T2,55.82,2021,2
Mujeres,Castilla La Mancha,De 16 a 19 años,2021T1,75.01,2021,1
Mujeres,Castilla La Mancha,De 20 a 24 años,2025T2,29.04,2025,2
Mujeres,Castilla La Mancha,De 20 a 24 años,2025T1,25.03,2025,1
Mujeres,Castilla La Mancha,De 20 a 24 años,2024T4,26.45,2024,4
Mujeres,Castilla La Mancha,De 20 a 24 años,2024T3,39.87,2024,3
Mujeres,Castilla La Mancha,De 20 a 24 años,2024T2,26.47,2024,2
Mujeres,Castilla La Mancha,De 20 a 24 años,2024T1,38.09,2024,1
Mujeres,Castilla La Mancha,De 20 a 24 años,2023T4,20.24,2023,4
Mujeres,Castilla La Mancha,De 20 a 24 años,2023T3,30.97,2023,3
Mujeres,Castilla La Mancha,De 20 a 24 años,2023T2,30.1,2023,2
Mujeres,Castilla La Mancha,De 20 a 24 años,2023T1,34.15,2023,1
Mujeres,Castilla La Mancha,De 20 a 24 años,2022T4,36.48,2022,4
Mujeres,Castilla La Mancha,De 20 a 24 años,2022T3,38.01,2022,3
Mujeres,Castilla La Mancha,De 20 a 24 años,2022T2,44.51,2022,2
Mujeres,Castilla La Mancha,De 20 a 24 años,2022T1,39.4,2022,1
Mujeres,Castilla La Mancha,De 20 a 24 años,2021T4,32.4,2021,4
Mujeres,Castilla La Mancha,De 20 a 24 años,2021T3,45.72,2021,3
Mujeres,Castilla La Mancha,De 20 a 24 años,2021T2,41.93,2021,2
Mujeres,Castilla La Mancha,De 20 a 24 años,2021T1,40.84,2021,1
Mujeres,Castilla La Mancha,25a54,2025T2,15.55,2025,2
Mujeres,Castilla La Mancha,25a54,2025T1,16.1,2025,1
Mujeres,Castilla La Mancha,25a54,2024T4,14.93,2024,4
Mujeres,Castilla La Mancha,25a54,2024T3,15.27,2024,3
Mujeres,Castilla La Mancha,25a54,2024T2,17.46,2024,2
Mujeres,Castilla La Mancha,25a54,2024T1,18.39,2024,1
Mujeres,Castilla La Mancha,25a54,2023T4,16.18,2023,4
Mujeres,Castilla La Mancha,25a54,2023T3,13.83,2023,3
Mujeres,Castilla La Mancha,25a54,2023T2,14.55,2023,2
Mujeres,Castilla La Mancha,25a54,2023T1,19.83,2023,1
Mujeres,Castilla La Mancha,25a54,2022T4,17.46,2022,4
Mujeres,Castilla La Mancha,25a54,2022T3,18.92,2022,3
Mujeres,Castilla La Mancha,25a54,2022T2,17.09,2022,2
Mujeres,Castilla La Mancha,25a54,2022T1,16.51,2022,1
Mujeres,Castilla La Mancha,25a54,2021T4,16.63,2021,4
Mujeres,Castilla La Mancha,25a54,2021T3,16.57,2021,3
Mujeres,Castilla La Mancha,25a54,2021T2,20.5,2021,2
Mujeres,Castilla La Mancha,25a54,2021T1,22.98,2021,1
Mujeres,Castilla La Mancha,De 55 y más años,2025T2,17.18,2025,2
Mujeres,Castilla La Mancha,De 55 y más años,2025T1,16.39,2025,1
Mujeres,Castilla La Mancha,De 55 y más años,2024T4,12.96,2024,4
Mujeres,Castilla La Mancha,De 55 y más años,2024T3,12.83,2024,3
Mujeres,Castilla La Mancha,De 55 y más años,2024T2,14.11,2024,2
Mujeres,Castilla La Mancha,De 55 y más años,2024T1,17.66,2024,1
Mujeres,Castilla La Mancha,De 55 y más años,2023T4,12.83,2023,4
Mujeres,Castilla La Mancha,De 55 y más años,2023T3,14.83,2023,3
Mujeres,Castilla La Mancha,De 55 y más años,2023T2,17.41,2023,2
Mujeres,Castilla La Mancha,De 55 y más años,2023T1,16.11,2023,1
Mujeres,Castilla La Mancha,De 55 y más años,2022T4,17.64,2022,4
Mujeres,Castilla La Mancha,De 55 y más años,2022T3,17.91,2022,3
Mujeres,Castilla La Mancha,De 55 y más años,2022T2,17.47,2022,2
Mujeres,Castilla La Mancha,De 55 y más años,2022T1,19.27,2022,1
Mujeres,Castilla La Mancha,De 55 y más años,2021T4,20.47,2021,4
Mujeres,Castilla La Mancha,De 55 y más años,2021T3,20.7,2021,3
Mujeres,Castilla La Mancha,De 55 y más años,2021T2,18.96,2021,2
Mujeres,Castilla La Mancha,De 55 y más años,2021T1,19.81,2021,1
Mujeres,Cataluña,Todos,2025T2,9.07,2025,2
Mujeres,Cataluña,Todos,2025T1,10.16,2025,1
Mujeres,Cataluña,Todos,2024T4,8.94,2024,4
Mujeres,Cataluña,Todos,2024T3,9.06,2024,3
Mujeres,Cataluña,Todos,2024T2,9.54,2024,2
Mujeres,Cataluña,Todos,2024T1,10.31,2024,1
Mujeres,Cataluña,Todos,2023T4,9.82,2023,4
Mujeres,Cataluña,Todos,2023T3,9.19,2023,3
Mujeres,Cataluña,Todos,2023T2,9.02,2023,2
Mujeres,Cataluña,Todos,2023T1,11.16,2023,1
Mujeres,Cataluña,Todos,2022T4,10.55,2022,4
Mujeres,Cataluña,Todos,2022T3,10.41,2022,3
Mujeres,Cataluña,Todos,2022T2,10.48,2022,2
Mujeres,Cataluña,Todos,2022T1,10.94,2022,1
Mujeres,Cataluña,Todos,2021T4,11.57,2021,4
Mujeres,Cataluña,Todos,2021T3,11.84,2021,3
Mujeres,Cataluña,Todos,2021T2,13.83,2021,2
Mujeres,Cataluña,Todos,2021T1,14.73,2021,1
Mujeres,Cataluña,Menores25,2025T2,21.22,2025,2
Mujeres,Cataluña,Menores25,2025T1,20.97,2025,1
Mujeres,Cataluña,Menores25,2024T4,25.87,2024,4
Mujeres,Cataluña,Menores25,2024T3,24.91,2024,3
Mujeres,Cataluña,Menores25,2024T2,19.38,2024,2
Mujeres,Cataluña,Menores25,2024T1,22.72,2024,1
Mujeres,Cataluña,Menores25,2023T4,24.14,2023,4
Mujeres,Cataluña,Menores25,2023T3,21.7,2023,3
Mujeres,Cataluña,Menores25,2023T2,19.86,2023,2
Mujeres,Cataluña,Menores25,2023T1,24.2,2023,1
Mujeres,Cataluña,Menores25,2022T4,19.06,2022,4
Mujeres,Cataluña,Menores25,2022T3,27.67,2022,3
Mujeres,Cataluña,Menores25,2022T2,28.42,2022,2
Mujeres,Cataluña,Menores25,2022T1,28.39,2022,1
Mujeres,Cataluña,Menores25,2021T4,26.62,2021,4
Mujeres,Cataluña,Menores25,2021T3,20.61,2021,3
Mujeres,Cataluña,Menores25,2021T2,36.45,2021,2
Mujeres,Cataluña,Menores25,2021T1,33.04,2021,1
Mujeres,Cataluña,25 y más años,2025T2,7.84,2025,2
Mujeres,Cataluña,25 y más años,2025T1,9.3,2025,1
Mujeres,Cataluña,25 y más años,2024T4,7.4,2024,4
Mujeres,Cataluña,25 y más años,2024T3,7.46,2024,3
Mujeres,Cataluña,25 y más años,2024T2,8.68,2024,2
Mujeres,Cataluña,25 y más años,2024T1,9.16,2024,1
Mujeres,Cataluña,25 y más años,2023T4,8.41,2023,4
Mujeres,Cataluña,25 y más años,2023T3,7.92,2023,3
Mujeres,Cataluña,25 y más años,2023T2,8.02,2023,2
Mujeres,Cataluña,25 y más años,2023T1,9.99,2023,1
Mujeres,Cataluña,25 y más años,2022T4,9.8,2022,4
Mujeres,Cataluña,25 y más años,2022T3,8.68,2022,3
Mujeres,Cataluña,25 y más años,2022T2,8.67,2022,2
Mujeres,Cataluña,25 y más años,2022T1,9.5,2022,1
Mujeres,Cataluña,25 y más años,2021T4,10.28,2021,4
Mujeres,Cataluña,25 y más años,2021T3,11.09,2021,3
Mujeres,Cataluña,25 y más años,2021T2,11.9,2021,2
Mujeres,Cataluña,25 y más años,2021T1,13.24,2021,1
Mujeres,Cataluña,De 16 a 19 años,2025T2,30.72,2025,2
Mujeres,Cataluña,De 16 a 19 años,2025T1,30.22,2025,1
Mujeres,Cataluña,De 16 a 19 años,2024T4,40.92,2024,4
Mujeres,Cataluña,De 16 a 19 años,2024T3,37.06,2024,3
Mujeres,Cataluña,De 16 a 19 años,2024T2,53.34,2024,2
Mujeres,Cataluña,De 16 a 19 años,2024T1,46.27,2024,1
Mujeres,Cataluña,De 16 a 19 años,2023T4,38.21,2023,4
Mujeres,Cataluña,De 16 a 19 años,2023T3,37.42,2023,3
Mujeres,Cataluña,De 16 a 19 años,2023T2,38.7,2023,2
Mujeres,Cataluña,De 16 a 19 años,2023T1,28.11,2023,1
Mujeres,Cataluña,De 16 a 19 años,2022T4,30.27,2022,4
Mujeres,Cataluña,De 16 a 19 años,2022T3,41.93,2022,3
Mujeres,Cataluña,De 16 a 19 años,2022T2,49.7,2022,2
Mujeres,Cataluña,De 16 a 19 años,2022T1,48.05,2022,1
Mujeres,Cataluña,De 16 a 19 años,2021T4,42.65,2021,4
Mujeres,Cataluña,De 16 a 19 años,2021T3,28.83,2021,3
Mujeres,Cataluña,De 16 a 19 años,2021T2,44.73,2021,2
Mujeres,Cataluña,De 16 a 19 años,2021T1,61.15,2021,1
Mujeres,Cataluña,De 20 a 24 años,2025T2,18.87,2025,2
Mujeres,Cataluña,De 20 a 24 años,2025T1,19.26,2025,1
Mujeres,Cataluña,De 20 a 24 años,2024T4,22.65,2024,4
Mujeres,Cataluña,De 20 a 24 años,2024T3,20.77,2024,3
Mujeres,Cataluña,De 20 a 24 años,2024T2,10.69,2024,2
Mujeres,Cataluña,De 20 a 24 años,2024T1,16.14,2024,1
Mujeres,Cataluña,De 20 a 24 años,2023T4,20.54,2023,4
Mujeres,Cataluña,De 20 a 24 años,2023T3,16.97,2023,3
Mujeres,Cataluña,De 20 a 24 años,2023T2,14.85,2023,2
Mujeres,Cataluña,De 20 a 24 años,2023T1,23.19,2023,1
Mujeres,Cataluña,De 20 a 24 años,2022T4,16.3,2022,4
Mujeres,Cataluña,De 20 a 24 años,2022T3,22.71,2022,3
Mujeres,Cataluña,De 20 a 24 años,2022T2,20.73,2022,2
Mujeres,Cataluña,De 20 a 24 años,2022T1,22.49,2022,1
Mujeres,Cataluña,De 20 a 24 años,2021T4,21.9,2021,4
Mujeres,Cataluña,De 20 a 24 años,2021T3,17.48,2021,3
Mujeres,Cataluña,De 20 a 24 años,2021T2,34.81,2021,2
Mujeres,Cataluña,De 20 a 24 años,2021T1,27.53,2021,1
Mujeres,Cataluña,25a54,2025T2,7.73,2025,2
Mujeres,Cataluña,25a54,2025T1,9.52,2025,1
Mujeres,Cataluña,25a54,2024T4,7.33,2024,4
Mujeres,Cataluña,25a54,2024T3,7.15,2024,3
Mujeres,Cataluña,25a54,2024T2,8.51,2024,2
Mujeres,Cataluña,25a54,2024T1,8.99,2024,1
Mujeres,Cataluña,25a54,2023T4,8.35,2023,4
Mujeres,Cataluña,25a54,2023T3,7.75,2023,3
Mujeres,Cataluña,25a54,2023T2,7.65,2023,2
Mujeres,Cataluña,25a54,2023T1,9.85,2023,1
Mujeres,Cataluña,25a54,2022T4,9.34,2022,4
Mujeres,Cataluña,25a54,2022T3,9.0,2022,3
Mujeres,Cataluña,25a54,2022T2,8.79,2022,2
Mujeres,Cataluña,25a54,2022T1,9.62,2022,1
Mujeres,Cataluña,25a54,2021T4,10.6,2021,4
Mujeres,Cataluña,25a54,2021T3,11.12,2021,3
Mujeres,Cataluña,25a54,2021T2,12.18,2021,2
Mujeres,Cataluña,25a54,2021T1,13.74,2021,1
Mujeres,Cataluña,De 55 y más años,2025T2,8.21,2025,2
Mujeres,Cataluña,De 55 y más años,2025T1,8.46,2025,1
Mujeres,Cataluña,De 55 y más años,2024T4,7.68,2024,4
Mujeres,Cataluña,De 55 y más años,2024T3,8.57,2024,3
Mujeres,Cataluña,De 55 y más años,2024T2,9.32,2024,2
Mujeres,Cataluña,De 55 y más años,2024T1,9.83,2024,1
Mujeres,Cataluña,De 55 y más años,2023T4,8.65,2023,4
Mujeres,Cataluña,De 55 y más años,2023T3,8.57,2023,3
Mujeres,Cataluña,De 55 y más años,2023T2,9.39,2023,2
Mujeres,Cataluña,De 55 y más años,2023T1,10.53,2023,1
Mujeres,Cataluña,De 55 y más años,2022T4,11.59,2022,4
Mujeres,Cataluña,De 55 y más años,2022T3,7.41,2022,3
Mujeres,Cataluña,De 55 y más años,2022T2,8.16,2022,2
Mujeres,Cataluña,De 55 y más años,2022T1,9.04,2022,1
Mujeres,Cataluña,De 55 y más años,2021T4,8.91,2021,4
Mujeres,Cataluña,De 55 y más años,2021T3,10.96,2021,3
Mujeres,Cataluña,De 55 y más años,2021T2,10.73,2021,2
Mujeres,Cataluña,De 55 y más años,2021T1,11.08,2021,1
Mujeres,Valencia,Todos,2025T2,13.56,2025,2
Mujeres,Valencia,Todos,2025T1,14.49,2025,1
Mujeres,Valencia,Todos,2024T4,12.88,2024,4
Mujeres,Valencia,Todos,2024T3,15.36,2024,3
Mujeres,Valencia,Todos,2024T2,13.14,2024,2
Mujeres,Valencia,Todos,2024T1,15.25,2024,1
Mujeres,Valencia,Todos,2023T4,14.65,2023,4
Mujeres,Valencia,Todos,2023T3,14.01,2023,3
Mujeres,Valencia,Todos,2023T2,13.87,2023,2
Mujeres,Valencia,Todos,2023T1,16.96,2023,1
