Comunidades y Ciudades Autónomas;Subgrupos;Tipo de dato;Periodo;Total
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2011;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2010;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2009;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2008;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2007;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2006;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2005;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2004;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2003;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Media anual;2002;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2024;-2,3
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2023;2,2
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2022;4,4
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2021;1
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2020;1,3
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2019;2,5
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2018;1,9
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2017;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2016;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2015;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2014;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2013;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2012;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2011;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2010;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2009;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2008;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2007;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2006;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2005;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2004;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2003;""
04 Balears, Illes;101 Enseñanza Infantil y Primaria;Variación de las medias anuales;2002;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2024;107,234
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2023;104,187
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2022;101,697
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2021;100
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2020;99,678
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2019;97,594
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2018;95,598
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2017;94,584
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2016;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2015;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2014;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2013;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2012;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2011;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2010;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2009;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2008;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2007;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2006;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2005;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2004;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2003;""
04 Balears, Illes;102 Enseñanza Secundaria;Media anual;2002;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2024;2,9
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2023;2,4
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2022;1,7
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2021;0,3
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2020;2,1
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2019;2,1
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2018;1,1
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2017;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2016;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2015;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2014;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2013;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2012;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2011;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2010;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2009;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2008;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2007;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2006;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2005;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2004;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2003;""
04 Balears, Illes;102 Enseñanza Secundaria;Variación de las medias anuales;2002;""
04 Balears, Illes;104 Enseñanza Superior;Media anual;2024;105,428
04 Balears, Illes;104 Enseñanza Superior;Media anual;2023;102,679
04 Balears, Illes;104 Enseñanza Superior;Media anual;2022;100,974
04 Balears, Illes;104 Enseñanza Superior;Media anual;2021;100
04 Balears, Illes;104 Enseñanza Superior;Media anual;2020;98,979
04 Balears, Illes;104 Enseñanza Superior;Media anual;2019;98,075
04 Balears, Illes;104 Enseñanza Superior;Media anual;2018;99,396
04 Balears, Illes;104 Enseñanza Superior;Media anual;2017;99,285
04 Balears, Illes;104 Enseñanza Superior;Media anual;2016;98,165
04 Balears, Illes;104 Enseñanza Superior;Media anual;2015;97,366
04 Balears, Illes;104 Enseñanza Superior;Media anual;2014;96,392
04 Balears, Illes;104 Enseñanza Superior;Media anual;2013;93,626
04 Balears, Illes;104 Enseñanza Superior;Media anual;2012;82,287
04 Balears, Illes;104 Enseñanza Superior;Media anual;2011;76,183
04 Balears, Illes;104 Enseñanza Superior;Media anual;2010;73,694
04 Balears, Illes;104 Enseñanza Superior;Media anual;2009;71,369
04 Balears, Illes;104 Enseñanza Superior;Media anual;2008;67,749
04 Balears, Illes;104 Enseñanza Superior;Media anual;2007;64,43
04 Balears, Illes;104 Enseñanza Superior;Media anual;2006;61,207
04 Balears, Illes;104 Enseñanza Superior;Media anual;2005;58,306
04 Balears, Illes;104 Enseñanza Superior;Media anual;2004;55,768
04 Balears, Illes;104 Enseñanza Superior;Media anual;2003;53,163
04 Balears, Illes;104 Enseñanza Superior;Media anual;2002;50,441
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2024;2,7
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2023;1,7
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2022;1
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2021;1
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2020;0,9
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2019;-1,3
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2018;0,1
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2017;1,1
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2016;0,8
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2015;1
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2014;3
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2013;13,8
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2012;8
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2011;3,4
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2010;3,3
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2009;5,3
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2008;5,2
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2007;5,3
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2006;5
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2005;4,6
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2004;4,9
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2003;5,4
04 Balears, Illes;104 Enseñanza Superior;Variación de las medias anuales;2002;""
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2024;109,297
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2023;107,979
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2022;104,453
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2021;100
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2020;99,564
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2019;97,145
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2018;94,636
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2017;92,495
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2016;90,463
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2015;89,221
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2014;87,474
04 Balears, Illes;105 Enseñanza no definida por nivel;Media anual;2013;86,938
